,attack
77305,0
77306,0
77307,1
77308,4
77309,0
77310,4
77311,4
77312,4
77313,0
77314,4
77315,1
77316,4
77317,4
77318,4
77319,0
77320,4
77321,0
77322,4
77323,0
77324,1
77325,0
77326,1
77327,4
77328,4
77329,4
77330,4
77331,4
77332,4
77333,4
77334,0
77335,1
77336,4
77337,0
77338,4
77339,4
77340,0
77341,4
77342,4
77343,0
77344,0
77345,4
77346,0
77347,1
77348,0
77349,0
77350,2
77351,0
77352,0
77353,4
77354,4
77355,1
77356,0
77357,0
77358,4
77359,4
77360,4
77361,4
77362,4
77363,4
77364,4
77365,4
77366,0
77367,4
77368,0
77369,0
77370,0
77371,4
77372,4
77373,4
77374,4
77375,0
77376,4
77377,4
77378,4
77379,0
77380,4
77381,1
77382,4
77383,4
77384,0
77385,0
77386,4
77387,0
77388,0
77389,4
77390,4
77391,1
77392,4
77393,0
77394,4
77395,0
77396,0
77397,0
77398,2
77399,0
77400,0
77401,1
77402,0
77403,1
77404,0
77405,0
77406,0
77407,4
77408,0
77409,4
77410,4
77411,4
77412,0
77413,1
77414,0
77415,0
77416,4
77417,0
77418,4
77419,4
77420,0
77421,4
77422,4
77423,4
77424,0
77425,4
77426,4
77427,4
77428,0
77429,4
77430,0
77431,4
77432,0
77433,4
77434,4
77435,4
77436,4
77437,0
77438,0
77439,0
77440,4
77441,0
77442,4
77443,0
77444,4
77445,4
77446,4
77447,0
77448,4
77449,4
77450,0
77451,4
77452,4
77453,4
77454,4
77455,0
77456,0
77457,0
77458,4
77459,0
77460,0
77461,0
77462,0
77463,0
77464,4
77465,4
77466,4
77467,4
77468,0
77469,0
77470,1
77471,0
77472,0
77473,0
77474,0
77475,1
77476,4
77477,0
77478,4
77479,0
77480,0
77481,1
77482,4
77483,0
77484,4
77485,4
77486,0
77487,4
77488,4
77489,4
77490,0
77491,0
77492,4
77493,0
77494,0
77495,1
77496,2
77497,4
77498,1
77499,4
77500,0
77501,4
77502,4
77503,4
77504,4
77505,0
77506,4
77507,4
77508,1
77509,4
77510,4
77511,4
77512,0
77513,4
77514,4
77515,0
77516,4
77517,0
77518,0
77519,0
77520,4
77521,1
77522,1
77523,4
77524,4
77525,0
77526,0
77527,4
77528,4
77529,0
77530,4
77531,4
77532,4
77533,2
77534,0
77535,1
77536,0
77537,1
77538,4
77539,0
77540,1
77541,1
77542,0
77543,4
77544,1
77545,4
77546,4
77547,4
77548,0
77549,4
77550,4
77551,4
77552,0
77553,0
77554,4
77555,0
77556,0
77557,4
77558,0
77559,4
77560,4
77561,4
77562,0
77563,0
77564,4
77565,4
77566,4
77567,0
77568,4
77569,0
77570,4
77571,4
77572,4
77573,0
77574,0
77575,4
77576,4
77577,4
77578,0
77579,4
77580,4
77581,0
77582,4
77583,0
77584,4
77585,0
77586,4
77587,4
77588,4
77589,4
77590,0
77591,0
77592,0
77593,4
77594,4
77595,0
77596,4
77597,0
77598,4
77599,4
77600,0
77601,4
77602,4
77603,1
77604,4
77605,0
77606,4
77607,1
77608,0
77609,4
77610,0
77611,0
77612,0
77613,4
77614,0
77615,1
77616,4
77617,0
77618,0
77619,0
77620,4
77621,0
77622,4
77623,0
77624,0
77625,4
77626,0
77627,4
77628,4
77629,2
77630,4
77631,4
77632,0
77633,0
77634,4
77635,0
77636,4
77637,4
77638,0
77639,1
77640,0
77641,4
77642,1
77643,0
77644,0
77645,4
77646,0
77647,4
77648,4
77649,4
77650,0
77651,0
77652,0
77653,0
77654,0
77655,4
77656,1
77657,1
77658,0
77659,4
77660,4
77661,0
77662,4
77663,4
77664,0
77665,0
77666,4
77667,4
77668,0
77669,4
77670,4
77671,4
77672,4
77673,4
77674,4
77675,0
77676,1
77677,4
77678,0
77679,4
77680,0
77681,0
77682,4
77683,4
77684,4
77685,4
77686,0
77687,0
77688,0
77689,0
77690,0
77691,0
77692,4
77693,4
77694,4
77695,4
77696,0
77697,0
77698,4
77699,0
77700,4
77701,0
77702,4
77703,0
77704,4
77705,4
77706,0
77707,4
77708,4
77709,0
77710,4
77711,4
77712,4
77713,4
77714,4
77715,0
77716,0
77717,4
77718,0
77719,0
77720,0
77721,4
77722,4
77723,4
77724,4
77725,1
77726,4
77727,4
77728,0
77729,0
77730,4
77731,0
77732,4
77733,1
77734,4
77735,0
77736,4
77737,0
77738,0
77739,0
77740,4
77741,0
77742,4
77743,4
77744,4
77745,4
77746,0
77747,0
77748,4
77749,4
77750,4
77751,1
77752,1
77753,4
77754,4
77755,0
77756,0
77757,0
77758,4
77759,0
77760,4
77761,0
77762,0
77763,0
77764,4
77765,4
77766,0
77767,4
77768,4
77769,0
77770,0
77771,0
77772,4
77773,4
77774,0
77775,1
77776,0
77777,0
77778,4
77779,1
77780,0
77781,4
77782,0
77783,0
77784,4
77785,0
77786,0
77787,0
77788,0
77789,4
77790,1
77791,0
77792,4
77793,0
77794,4
77795,0
77796,4
77797,2
77798,4
77799,0
77800,4
77801,0
77802,4
77803,4
77804,4
77805,4
77806,4
77807,4
77808,0
77809,4
77810,1
77811,1
77812,4
77813,0
77814,1
77815,0
77816,4
77817,4
77818,4
77819,4
77820,4
77821,4
77822,4
77823,0
77824,0
77825,4
77826,4
77827,4
77828,4
77829,3
77830,4
77831,4
77832,4
77833,0
77834,4
77835,0
77836,4
77837,4
77838,0
77839,0
77840,4
77841,0
77842,1
77843,4
77844,4
77845,4
77846,0
77847,4
77848,0
77849,1
77850,0
77851,0
77852,0
77853,0
77854,4
77855,0
77856,1
77857,0
77858,4
77859,0
77860,4
77861,1
77862,0
77863,1
77864,0
77865,4
77866,0
77867,4
77868,4
77869,0
77870,2
77871,4
77872,1
77873,4
77874,0
77875,4
77876,0
77877,4
77878,0
77879,4
77880,0
77881,4
77882,4
77883,0
77884,0
77885,4
77886,4
77887,4
77888,0
77889,4
77890,4
77891,0
77892,0
77893,0
77894,0
77895,0
77896,4
77897,4
77898,1
77899,0
77900,4
77901,4
77902,0
77903,0
77904,0
77905,4
77906,4
77907,4
77908,4
77909,4
77910,1
77911,4
77912,0
77913,0
77914,4
77915,4
77916,4
77917,4
77918,0
77919,0
77920,1
77921,0
77922,1
77923,4
77924,0
77925,4
77926,0
77927,4
77928,4
77929,4
77930,4
77931,4
77932,0
77933,1
77934,4
77935,0
77936,4
77937,1
77938,0
77939,0
77940,0
77941,4
77942,0
77943,4
77944,2
77945,1
77946,4
77947,0
77948,4
77949,4
77950,0
77951,0
77952,1
77953,4
77954,0
77955,4
77956,4
77957,4
77958,4
77959,0
77960,4
77961,0
77962,4
77963,4
77964,4
77965,0
77966,0
77967,0
77968,4
77969,0
77970,0
77971,0
77972,0
77973,0
77974,4
77975,4
77976,4
77977,4
77978,4
77979,0
77980,4
77981,4
77982,0
77983,4
77984,0
77985,0
77986,0
77987,4
77988,4
77989,1
77990,0
77991,4
77992,4
77993,1
77994,1
77995,4
77996,1
77997,0
77998,4
77999,2
78000,4
78001,1
78002,0
78003,4
78004,0
78005,0
78006,0
78007,4
78008,0
78009,0
78010,4
78011,0
78012,0
78013,4
78014,0
78015,4
78016,4
78017,4
78018,4
78019,4
78020,4
78021,1
78022,4
78023,0
78024,1
78025,0
78026,0
78027,1
78028,0
78029,4
78030,4
78031,4
78032,4
78033,0
78034,0
78035,1
78036,1
78037,4
78038,4
78039,0
78040,4
78041,4
78042,4
78043,4
78044,4
78045,4
78046,0
78047,4
78048,0
78049,4
78050,0
78051,0
78052,4
78053,4
78054,0
78055,0
78056,4
78057,4
78058,4
78059,0
78060,4
78061,4
78062,4
78063,0
78064,0
78065,4
78066,0
78067,4
78068,0
78069,4
78070,4
78071,1
78072,0
78073,4
78074,4
78075,1
78076,0
78077,4
78078,4
78079,4
78080,0
78081,4
78082,4
78083,4
78084,4
78085,4
78086,0
78087,0
78088,0
78089,0
78090,0
78091,4
78092,4
78093,4
78094,4
78095,4
78096,4
78097,0
78098,4
78099,4
78100,4
78101,4
78102,0
78103,4
78104,4
78105,4
78106,4
78107,4
78108,0
78109,4
78110,0
78111,0
78112,4
78113,0
78114,0
78115,4
78116,4
78117,1
78118,0
78119,4
78120,4
78121,4
78122,4
78123,4
78124,4
78125,4
78126,0
78127,0
78128,4
78129,4
78130,4
78131,4
78132,4
78133,0
78134,4
78135,4
78136,4
78137,4
78138,2
78139,0
78140,0
78141,0
78142,4
78143,4
78144,4
78145,4
78146,4
78147,4
78148,4
78149,4
78150,4
78151,4
78152,0
78153,0
78154,0
78155,4
78156,4
78157,0
78158,4
78159,0
78160,4
78161,4
78162,4
78163,4
78164,0
78165,4
78166,4
78167,4
78168,0
78169,4
78170,4
78171,0
78172,4
78173,0
78174,0
78175,1
78176,1
78177,0
78178,4
78179,4
78180,4
78181,4
78182,0
78183,1
78184,4
78185,1
78186,1
78187,4
78188,0
78189,0
78190,4
78191,4
78192,0
78193,4
78194,0
78195,4
78196,4
78197,0
78198,4
78199,1
78200,4
78201,4
78202,1
78203,4
78204,4
78205,4
78206,4
78207,0
78208,0
78209,0
78210,0
78211,4
78212,4
78213,0
78214,4
78215,4
78216,4
78217,0
78218,0
78219,4
78220,0
78221,4
78222,4
78223,0
78224,0
78225,0
78226,4
78227,0
78228,4
78229,4
78230,4
78231,4
78232,1
78233,4
78234,4
78235,2
78236,4
78237,4
78238,4
78239,4
78240,0
78241,4
78242,0
78243,4
78244,4
78245,0
78246,4
78247,4
78248,0
78249,0
78250,0
78251,4
78252,2
78253,0
78254,0
78255,4
78256,0
78257,1
78258,4
78259,4
78260,4
78261,4
78262,1
78263,4
78264,4
78265,4
78266,0
78267,0
78268,0
78269,0
78270,1
78271,4
78272,0
78273,1
78274,4
78275,4
78276,4
78277,0
78278,4
78279,4
78280,0
78281,1
78282,0
78283,0
78284,0
78285,0
78286,0
78287,4
78288,0
78289,4
78290,4
78291,4
78292,4
78293,0
78294,4
78295,0
78296,4
78297,4
78298,2
78299,0
78300,4
78301,4
78302,0
78303,4
78304,1
78305,4
78306,4
78307,4
78308,4
78309,4
78310,0
78311,4
78312,4
78313,4
78314,4
78315,0
78316,0
78317,0
78318,0
78319,4
78320,4
78321,4
78322,1
78323,0
78324,0
78325,4
78326,0
78327,0
78328,0
78329,4
78330,4
78331,4
78332,0
78333,0
78334,4
78335,4
78336,4
78337,4
78338,4
78339,0
78340,4
78341,4
78342,1
78343,0
78344,4
78345,4
78346,4
78347,4
78348,0
78349,4
78350,0
78351,0
78352,0
78353,0
78354,4
78355,0
78356,4
78357,0
78358,0
78359,1
78360,4
78361,0
78362,4
78363,0
78364,0
78365,4
78366,4
78367,0
78368,4
78369,4
78370,4
78371,0
78372,0
78373,1
78374,0
78375,4
78376,4
78377,4
78378,1
78379,4
78380,4
78381,4
78382,4
78383,4
78384,4
78385,4
78386,4
78387,4
78388,0
78389,1
78390,4
78391,4
78392,0
78393,0
78394,4
78395,4
78396,4
78397,4
78398,4
78399,0
78400,0
78401,0
78402,4
78403,4
78404,4
78405,4
78406,1
78407,4
78408,4
78409,2
78410,4
78411,4
78412,4
78413,4
78414,4
78415,4
78416,4
78417,1
78418,0
78419,1
78420,4
78421,4
78422,0
78423,0
78424,0
78425,4
78426,4
78427,1
78428,0
78429,0
78430,0
78431,0
78432,4
78433,4
78434,1
78435,4
78436,0
78437,4
78438,4
78439,0
78440,1
78441,4
78442,4
78443,0
78444,0
78445,4
78446,0
78447,4
78448,0
78449,4
78450,4
78451,1
78452,4
78453,1
78454,4
78455,4
78456,4
78457,4
78458,0
78459,4
78460,0
78461,4
78462,4
78463,0
78464,4
78465,4
78466,4
78467,0
78468,0
78469,4
78470,4
78471,4
78472,4
78473,4
78474,0
78475,1
78476,4
78477,4
78478,2
78479,0
78480,4
78481,4
78482,4
78483,4
78484,4
78485,0
78486,0
78487,0
78488,4
78489,4
78490,0
78491,0
78492,0
78493,0
78494,4
78495,4
78496,4
78497,4
78498,4
78499,0
78500,0
78501,0
78502,0
78503,4
78504,4
78505,4
78506,4
78507,4
78508,0
78509,4
78510,4
78511,4
78512,0
78513,0
78514,0
78515,4
78516,4
78517,1
78518,0
78519,0
78520,0
78521,4
78522,4
78523,4
78524,0
78525,4
78526,4
78527,4
78528,4
78529,0
78530,4
78531,4
78532,4
78533,4
78534,0
78535,0
78536,4
78537,0
78538,4
78539,4
78540,0
78541,0
78542,0
78543,4
78544,0
78545,0
78546,4
78547,0
78548,0
78549,0
78550,4
78551,4
78552,4
78553,0
78554,0
78555,0
78556,0
78557,0
78558,0
78559,0
78560,1
78561,4
78562,4
78563,0
78564,4
78565,0
78566,0
78567,4
78568,4
78569,4
78570,0
78571,0
78572,0
78573,4
78574,4
78575,4
78576,4
78577,1
78578,4
78579,0
78580,4
78581,0
78582,4
78583,4
78584,4
78585,0
78586,1
78587,1
78588,4
78589,4
78590,0
78591,0
78592,4
78593,4
78594,4
78595,4
78596,4
78597,4
78598,4
78599,4
78600,4
78601,4
78602,4
78603,4
78604,0
78605,4
78606,1
78607,4
78608,0
78609,0
78610,4
78611,0
78612,4
78613,4
78614,4
78615,0
78616,4
78617,4
78618,1
78619,1
78620,4
78621,0
78622,4
78623,4
78624,4
78625,0
78626,0
78627,0
78628,1
78629,4
78630,0
78631,1
78632,4
78633,0
78634,0
78635,1
78636,0
78637,0
78638,0
78639,1
78640,4
78641,0
78642,1
78643,4
78644,0
78645,4
78646,0
78647,4
78648,0
78649,1
78650,0
78651,4
78652,4
78653,0
78654,4
78655,4
78656,4
78657,4
78658,4
78659,4
78660,0
78661,0
78662,0
78663,0
78664,4
78665,4
78666,0
78667,4
78668,4
78669,4
78670,4
78671,4
78672,4
78673,4
78674,4
78675,4
78676,4
78677,4
78678,4
78679,4
78680,4
78681,4
78682,4
78683,4
78684,4
78685,0
78686,4
78687,0
78688,0
78689,4
78690,0
78691,4
78692,4
78693,0
78694,0
78695,4
78696,4
78697,0
78698,4
78699,4
78700,4
78701,0
78702,0
78703,0
78704,0
78705,0
78706,0
78707,4
78708,0
78709,0
78710,4
78711,0
78712,4
78713,4
78714,0
78715,0
78716,4
78717,0
78718,0
78719,1
78720,1
78721,4
78722,0
78723,4
78724,4
78725,0
78726,0
78727,0
78728,1
78729,0
78730,4
78731,4
78732,0
78733,4
78734,4
78735,0
78736,4
78737,0
78738,0
78739,4
78740,0
78741,1
78742,4
78743,0
78744,0
78745,4
78746,4
78747,0
78748,4
78749,4
78750,4
78751,1
78752,4
78753,4
78754,0
78755,4
78756,4
78757,4
78758,0
78759,4
78760,0
78761,4
78762,1
78763,4
78764,1
78765,4
78766,0
78767,4
78768,4
78769,0
78770,4
78771,4
78772,4
78773,4
78774,4
78775,0
78776,0
78777,0
78778,0
78779,4
78780,0
78781,4
78782,4
78783,4
78784,4
78785,4
78786,4
78787,4
78788,4
78789,0
78790,0
78791,4
78792,4
78793,4
78794,4
78795,4
78796,1
78797,4
78798,4
78799,0
78800,0
78801,0
78802,4
78803,0
78804,0
78805,0
78806,4
78807,0
78808,0
78809,4
78810,4
78811,4
78812,0
78813,0
78814,4
78815,4
78816,4
78817,4
78818,0
78819,4
78820,0
78821,4
78822,1
78823,0
78824,4
78825,0
78826,0
78827,4
78828,4
78829,0
78830,0
78831,0
78832,1
78833,4
78834,0
78835,4
78836,4
78837,4
78838,0
78839,4
78840,0
78841,4
78842,4
78843,4
78844,0
78845,4
78846,4
78847,4
78848,4
78849,4
78850,4
78851,0
78852,0
78853,4
78854,4
78855,0
78856,4
78857,4
78858,0
78859,4
78860,4
78861,4
78862,4
78863,0
78864,4
78865,4
78866,4
78867,1
78868,4
78869,4
78870,0
78871,0
78872,0
78873,4
78874,0
78875,0
78876,0
78877,0
78878,4
78879,0
78880,4
78881,0
78882,4
78883,0
78884,4
78885,4
78886,4
78887,1
78888,4
78889,0
78890,4
78891,1
78892,4
78893,4
78894,4
78895,0
78896,0
78897,4
78898,0
78899,4
78900,4
78901,4
78902,4
78903,0
78904,4
78905,4
78906,4
78907,0
78908,0
78909,0
78910,0
78911,0
78912,0
78913,0
78914,4
78915,4
78916,4
78917,0
78918,0
78919,4
78920,4
78921,0
78922,4
78923,0
78924,0
78925,4
78926,0
78927,0
78928,0
78929,4
78930,4
78931,4
78932,4
78933,4
78934,0
78935,0
78936,1
78937,0
78938,4
78939,4
78940,0
78941,4
78942,1
78943,4
78944,0
78945,0
78946,4
78947,0
78948,4
78949,4
78950,1
78951,0
78952,4
78953,4
78954,4
78955,0
78956,4
78957,4
78958,4
78959,4
78960,4
78961,1
78962,4
78963,4
78964,4
78965,4
78966,4
78967,0
78968,1
78969,4
78970,4
78971,4
78972,4
78973,4
78974,4
78975,1
78976,4
78977,4
78978,4
78979,4
78980,4
78981,4
78982,4
78983,4
78984,4
78985,0
78986,4
78987,0
78988,0
78989,4
78990,4
78991,0
78992,0
78993,4
78994,4
78995,1
78996,4
78997,4
78998,4
78999,4
79000,4
79001,4
79002,4
79003,4
79004,1
79005,4
79006,0
79007,0
79008,2
79009,4
79010,0
79011,4
79012,1
79013,4
79014,1
79015,4
79016,4
79017,0
79018,4
79019,4
79020,4
79021,4
79022,4
79023,1
79024,4
79025,0
79026,2
79027,4
79028,4
79029,4
79030,4
79031,4
79032,4
79033,4
79034,2
79035,4
79036,0
79037,0
79038,4
79039,4
79040,0
79041,0
79042,1
79043,0
79044,4
79045,4
79046,0
79047,0
79048,4
79049,4
79050,0
79051,1
79052,0
79053,4
79054,4
79055,4
79056,4
79057,4
79058,4
79059,4
79060,4
79061,0
79062,4
79063,4
79064,0
79065,4
79066,1
79067,0
79068,1
79069,4
79070,0
79071,0
79072,1
79073,4
79074,4
79075,0
79076,0
79077,0
79078,4
79079,0
79080,0
79081,4
79082,1
79083,4
79084,0
79085,0
79086,4
79087,0
79088,4
79089,4
79090,0
79091,1
79092,1
79093,0
79094,0
79095,0
79096,4
79097,0
79098,1
79099,0
79100,0
79101,4
79102,4
79103,1
79104,0
79105,4
79106,4
79107,4
79108,1
79109,4
79110,0
79111,4
79112,1
79113,4
79114,0
79115,0
79116,1
79117,4
79118,4
79119,0
79120,0
79121,4
79122,4
79123,4
79124,4
79125,4
79126,4
79127,0
79128,2
79129,0
79130,4
79131,0
79132,4
79133,4
79134,4
79135,4
79136,4
79137,0
79138,4
79139,4
79140,4
79141,4
79142,0
79143,4
79144,0
79145,4
79146,0
79147,1
79148,0
79149,0
79150,4
79151,4
79152,4
79153,4
79154,4
79155,4
79156,4
79157,1
79158,4
79159,0
79160,0
79161,0
79162,4
79163,1
79164,0
79165,4
79166,1
79167,4
79168,0
79169,4
79170,0
79171,0
79172,4
79173,4
79174,4
79175,4
79176,1
79177,4
79178,0
79179,0
79180,0
79181,0
79182,4
79183,1
79184,0
79185,0
79186,4
79187,0
79188,4
79189,0
79190,4
79191,0
79192,4
79193,4
79194,4
79195,0
79196,4
79197,4
79198,0
79199,4
79200,0
79201,4
79202,0
79203,4
79204,0
79205,4
79206,0
79207,4
79208,4
79209,4
79210,0
79211,0
79212,4
79213,4
79214,0
79215,0
79216,0
79217,1
79218,1
79219,4
79220,0
79221,1
79222,0
79223,0
79224,4
79225,0
79226,4
79227,4
79228,4
79229,0
79230,0
79231,0
79232,0
79233,0
79234,0
79235,4
79236,4
79237,0
79238,4
79239,4
79240,0
79241,0
79242,4
79243,4
79244,4
79245,4
79246,0
79247,1
79248,4
79249,0
79250,0
79251,0
79252,0
79253,4
79254,0
79255,4
79256,0
79257,4
79258,4
79259,4
79260,1
79261,0
79262,4
79263,0
79264,1
79265,0
79266,4
79267,4
79268,0
79269,4
79270,0
79271,1
79272,4
79273,4
79274,0
79275,4
79276,4
79277,4
79278,4
79279,4
79280,0
79281,4
79282,4
79283,0
79284,4
79285,4
79286,0
79287,0
79288,4
79289,0
79290,4
79291,4
79292,4
79293,1
79294,4
79295,4
79296,0
79297,4
79298,4
79299,4
79300,4
79301,4
79302,4
79303,4
79304,4
79305,4
79306,4
79307,4
79308,4
79309,1
79310,4
79311,1
79312,0
79313,4
79314,4
79315,0
79316,4
79317,0
79318,4
79319,4
79320,1
79321,0
79322,4
79323,4
79324,0
79325,0
79326,2
79327,4
79328,4
79329,4
79330,4
79331,0
79332,4
79333,4
79334,4
79335,0
79336,4
79337,0
79338,0
79339,0
79340,4
79341,4
79342,4
79343,1
79344,4
79345,1
79346,4
79347,4
79348,4
79349,1
79350,4
79351,0
79352,4
79353,0
79354,4
79355,4
79356,4
79357,0
79358,4
79359,1
79360,4
79361,0
79362,0
79363,4
79364,0
79365,4
79366,0
79367,4
79368,0
79369,0
79370,0
79371,0
79372,4
79373,4
79374,0
79375,4
79376,0
79377,0
79378,4
79379,4
79380,0
79381,0
79382,0
79383,4
79384,4
79385,4
79386,0
79387,0
79388,0
79389,4
79390,4
79391,0
79392,0
79393,0
79394,1
79395,4
79396,4
79397,4
79398,4
79399,0
79400,4
79401,4
79402,0
79403,0
79404,4
79405,1
79406,4
79407,1
79408,4
79409,4
79410,4
79411,4
79412,1
79413,4
79414,4
79415,4
79416,4
79417,4
79418,1
79419,4
79420,1
79421,0
79422,4
79423,4
79424,0
79425,0
79426,4
79427,0
79428,4
79429,0
79430,0
79431,4
79432,4
79433,0
79434,4
79435,4
79436,4
79437,4
79438,4
79439,1
79440,4
79441,4
79442,4
79443,0
79444,0
79445,1
79446,1
79447,4
79448,0
79449,4
79450,0
79451,4
79452,1
79453,4
79454,0
79455,1
79456,1
79457,4
79458,4
79459,0
79460,4
79461,4
79462,4
79463,0
79464,0
79465,4
79466,4
79467,0
79468,4
79469,1
79470,4
79471,4
79472,4
79473,4
79474,1
79475,0
79476,4
79477,4
79478,0
79479,4
79480,0
79481,1
79482,4
79483,4
79484,0
79485,4
79486,0
79487,4
79488,1
79489,0
79490,4
79491,4
79492,4
79493,4
79494,0
79495,0
79496,4
79497,0
79498,4
79499,0
79500,4
79501,4
79502,4
79503,0
79504,4
79505,4
79506,4
79507,4
79508,3
79509,1
79510,4
79511,4
79512,0
79513,4
79514,4
79515,4
79516,4
79517,4
79518,0
79519,0
79520,1
79521,4
79522,1
79523,4
79524,1
79525,1
79526,4
79527,4
79528,4
79529,2
79530,4
79531,0
79532,4
79533,0
79534,4
79535,0
79536,4
79537,0
79538,4
79539,4
79540,0
79541,4
79542,0
79543,0
79544,0
79545,0
79546,2
79547,4
79548,4
79549,0
79550,4
79551,4
79552,4
79553,4
79554,4
79555,4
79556,4
79557,4
79558,0
79559,0
79560,4
79561,4
79562,4
79563,4
79564,4
79565,0
79566,0
79567,4
79568,4
79569,0
79570,4
79571,4
79572,0
79573,4
79574,4
79575,4
79576,4
79577,0
79578,1
79579,4
79580,4
79581,0
79582,4
79583,0
79584,4
79585,1
79586,1
79587,4
79588,4
79589,0
79590,0
79591,4
79592,0
79593,4
79594,4
79595,4
79596,0
79597,0
79598,4
79599,4
79600,4
79601,4
79602,0
79603,0
79604,0
79605,4
79606,0
79607,0
79608,4
79609,0
79610,0
79611,0
79612,1
79613,1
79614,0
79615,4
79616,4
79617,4
79618,4
79619,4
79620,0
79621,0
79622,4
79623,4
79624,4
79625,4
79626,4
79627,4
79628,0
79629,4
79630,4
79631,0
79632,4
79633,0
79634,4
79635,1
79636,4
79637,0
79638,0
79639,4
79640,0
79641,4
79642,0
79643,4
79644,0
79645,0
79646,4
79647,1
79648,4
79649,4
79650,4
79651,0
79652,0
79653,0
79654,4
79655,4
79656,4
79657,4
79658,4
79659,4
79660,4
79661,4
79662,1
79663,4
79664,1
79665,4
79666,0
79667,0
79668,0
79669,4
79670,4
79671,4
79672,4
79673,4
79674,0
79675,0
79676,0
79677,0
79678,0
79679,2
79680,0
79681,4
79682,4
79683,4
79684,1
79685,4
79686,4
79687,0
79688,4
79689,4
79690,4
79691,1
79692,4
79693,4
79694,1
79695,4
79696,4
79697,4
79698,1
79699,0
79700,0
79701,4
79702,4
79703,1
79704,0
79705,0
79706,4
79707,0
79708,0
79709,4
79710,0
79711,0
79712,0
79713,4
79714,4
79715,0
79716,4
79717,4
79718,0
79719,4
79720,4
79721,4
79722,4
79723,1
79724,4
79725,4
79726,4
79727,0
79728,0
79729,0
79730,4
79731,4
79732,0
79733,0
79734,4
79735,0
79736,4
79737,0
79738,4
79739,0
79740,0
79741,1
79742,4
79743,0
79744,0
79745,4
79746,4
79747,4
79748,4
79749,4
79750,4
79751,0
79752,4
79753,4
79754,4
79755,1
79756,0
79757,4
79758,4
79759,4
79760,0
79761,4
79762,4
79763,4
79764,4
79765,4
79766,0
79767,0
79768,0
79769,0
79770,0
79771,0
79772,1
79773,4
79774,4
79775,4
79776,4
79777,0
79778,4
79779,4
79780,4
79781,0
79782,0
79783,4
79784,4
79785,2
79786,4
79787,4
79788,4
79789,4
79790,4
79791,4
79792,0
79793,4
79794,0
79795,1
79796,4
79797,4
79798,1
79799,2
79800,0
79801,4
79802,4
79803,4
79804,1
79805,4
79806,4
79807,0
79808,4
79809,4
79810,4
79811,0
79812,4
79813,4
79814,1
79815,0
79816,4
79817,0
79818,0
79819,0
79820,4
79821,4
79822,0
79823,4
79824,4
79825,4
79826,0
79827,4
79828,4
79829,4
79830,4
79831,0
79832,4
79833,0
79834,0
79835,0
79836,0
79837,4
79838,0
79839,4
79840,4
79841,4
79842,4
79843,1
79844,4
79845,4
79846,4
79847,1
79848,4
79849,4
79850,0
79851,0
79852,4
79853,4
79854,1
79855,4
79856,0
79857,4
79858,1
79859,4
79860,0
79861,0
79862,4
79863,4
79864,0
79865,4
79866,4
79867,4
79868,1
79869,4
79870,4
79871,1
79872,4
79873,0
79874,4
79875,4
79876,0
79877,0
79878,4
79879,0
79880,0
79881,4
79882,0
79883,0
79884,4
79885,0
79886,0
79887,1
79888,0
79889,0
79890,4
79891,4
79892,4
79893,0
79894,4
79895,4
79896,0
79897,4
79898,0
79899,0
79900,4
79901,0
79902,0
79903,4
79904,4
79905,0
79906,0
79907,1
79908,0
79909,0
79910,4
79911,4
79912,4
79913,4
79914,4
79915,4
79916,0
79917,4
79918,4
79919,1
79920,0
79921,0
79922,0
79923,4
79924,0
79925,4
79926,4
79927,0
79928,0
79929,0
79930,4
79931,1
79932,4
79933,4
79934,0
79935,4
79936,0
79937,0
79938,0
79939,0
79940,4
79941,4
79942,4
79943,0
79944,4
79945,4
79946,4
79947,0
79948,0
79949,4
79950,0
79951,1
79952,4
79953,0
79954,0
79955,0
79956,0
79957,4
79958,1
79959,4
79960,0
79961,0
79962,0
79963,4
79964,4
79965,4
79966,1
79967,4
79968,0
79969,0
79970,4
79971,4
79972,4
79973,4
79974,1
79975,4
79976,1
79977,4
79978,0
79979,1
79980,4
79981,1
79982,0
79983,0
79984,4
79985,1
79986,4
79987,0
79988,0
79989,4
79990,4
79991,0
79992,4
79993,4
79994,4
79995,4
79996,4
79997,4
79998,0
79999,0
80000,1
80001,4
80002,1
80003,0
80004,0
80005,4
80006,4
80007,4
80008,4
80009,4
80010,4
80011,0
80012,4
80013,4
80014,4
80015,4
80016,0
80017,4
80018,4
80019,0
80020,4
80021,4
80022,0
80023,1
80024,4
80025,4
80026,0
80027,0
80028,0
80029,4
80030,4
80031,0
80032,0
80033,4
80034,4
80035,0
80036,0
80037,1
80038,4
80039,4
80040,1
80041,0
80042,4
80043,4
80044,4
80045,1
80046,0
80047,0
80048,1
80049,1
80050,0
80051,0
80052,1
80053,4
80054,4
80055,4
80056,4
80057,0
80058,4
80059,0
80060,1
80061,4
80062,1
80063,4
80064,0
80065,4
80066,4
80067,4
80068,0
80069,4
80070,4
80071,4
80072,0
80073,4
80074,4
80075,4
80076,4
80077,4
80078,4
80079,4
80080,4
80081,4
80082,4
80083,4
80084,0
80085,4
80086,4
80087,0
80088,0
80089,0
80090,0
80091,4
80092,1
80093,0
80094,4
80095,4
80096,4
80097,0
80098,4
80099,0
80100,0
80101,4
80102,4
80103,0
